"Stkcd","Trddt","Opnprc","Hiprc","Loprc","Clsprc","Dnshrtrd","Dnvaltrd","Dsmvosd","Dsmvtll","Dretwd","Dretnd","Adjprcwd","Adjprcnd","Ahshrtrd_D","Ahvaltrd_D"
"600519","2022-07-15","1945.110","1999.680","1944.510","1949.500","3341623","6588730699.000","2448957611.10","2448957611.10","-0.001792","-0.001792","15059.371746","10971.218448","0","0.000"
"600519","2022-07-18","1952.360","1959.000","1922.000","1951.660","2422072","4701936868.000","2451670998.35","2451670998.35","0.001108","0.001108","15076.057174","10983.374299","0","0.000"
"600519","2022-07-19","1945.000","1951.650","1926.000","1943.100","2195603","4250852886.000","2440917945.18","2440917945.18","-0.004386","-0.004386","15009.933438","10935.201111","0","0.000"
"600519","2022-07-20","1958.750","1970.000","1945.000","1950.100","1870461","3659970961.000","2449711329.78","2449711329.78","0.003602","0.003602","15064.006587","10974.595073","0","0.000"
"600519","2022-07-21","1943.100","1955.900","1934.510","1939.000","1406137","2735503093.000","2435767534.20","2435767534.20","-0.005692","-0.005692","14978.262023","10912.127504","0","0.000"
"600519","2022-07-22","1949.220","1962.000","1935.000","1947.000","2511357","4894378605.000","2445817116.60","2445817116.60","0.004126","0.004126","15040.059907","10957.149175","0","0.000"
"600519","2022-07-25","1949.510","1952.300","1931.000","1944.650","1691244","3285451347.000","2442865051.77","2442865051.77","-0.001207","-0.001207","15021.906779","10943.924059","0","0.000"
"600519","2022-07-26","1952.990","1964.970","1947.020","1950.210","2068510","4041100077.000","2449849511.54","2449849511.54","0.002859","0.002859","15064.856308","10975.214120","0","0.000"
"600519","2022-07-27","1942.000","1948.000","1917.000","1919.600","2148987","4149807166.000","2411397296.88","2411397296.88","-0.015696","-0.015696","14828.402156","10802.949951","0","0.000"
"600519","2022-07-28","1921.100","1938.000","1892.660","1898.000","3486986","6669448409.000","2384263424.40","2384263424.40","-0.011252","-0.011252","14661.547871","10681.391440","0","0.000"
"600519","2022-07-29","1895.100","1918.990","1878.100","1898.440","3703236","7028415881.000","2384816151.43","2384816151.43","0.000232","0.000232","14664.946755","10683.867632","0","0.000"
"600519","2022-08-01","1890.010","1908.000","1881.180","1890.300","2103741","3988198590.000","2374590701.34","2374590701.34","-0.004288","-0.004288","14602.067408","10638.058082","0","0.000"
"600519","2022-08-02","1880.000","1887.980","1858.010","1879.980","2822088","5284516568.000","2361626740.04","2361626740.04","-0.005459","-0.005459","14522.348138","10579.980126","0","0.000"
"600519","2022-08-03","1889.990","1904.000","1877.000","1885.000","2459842","4642442196.000","2367932853.00","2367932853.00","0.002670","0.002670","14561.126310","10608.231225","0","0.000"
"600519","2022-08-04","1890.000","1923.100","1880.130","1916.010","3035714","5797110733.000","2406887546.78","2406887546.78","0.016451","0.016451","14800.670356","10782.746477","0","0.000"
"600519","2022-08-05","1927.800","1935.000","1904.900","1923.960","2008584","3857406327.000","2416874319.29","2416874319.29","0.004149","0.004149","14862.082003","10827.486763","0","0.000"
"600519","2022-08-08","1915.150","1932.880","1907.510","1911.530","1679901","3220702892.000","2401259780.63","2401259780.63","-0.006461","-0.006461","14766.063541","10757.534341","0","0.000"
"600519","2022-08-09","1911.530","1918.990","1905.000","1910.000","1387461","2651800008.000","2399337798.00","2399337798.00","-0.000800","-0.000800","14754.244695","10748.923946","0","0.000"
"600519","2022-08-10","1909.980","1918.000","1864.580","1876.000","2792662","5259452686.000","2356627072.80","2356627072.80","-0.017801","-0.017801","14491.603690","10557.581845","0","0.000"
"600519","2022-08-11","1886.000","1907.000","1878.010","1906.900","2606149","4940834195.000","2395443584.82","2395443584.82","0.016471","0.016471","14730.298016","10731.478050","0","0.000"
"600519","2022-08-12","1906.900","1930.000","1900.000","1928.000","2025983","3882570566.000","2421949358.40","2421949358.40","0.011065","0.011065","14893.289933","10850.222707","0","0.000"
"600519","2022-08-15","1920.460","1939.500","1915.550","1919.890","1932314","3717178491.000","2411761594.24","2411761594.24","-0.004206","-0.004206","14830.642329","10804.581988","0","0.000"
"600519","2022-08-16","1923.940","1933.790","1916.000","1917.840","1483584","2854189586.000","2409186388.75","2409186388.75","-0.001068","-0.001068","14814.806621","10793.045185","0","0.000"
"600519","2022-08-17","1930.000","1930.000","1895.000","1918.000","1836063","3508295541.000","2409387380.40","2409387380.40","0.000083","0.000083","14816.042579","10793.945619","0","0.000"
"600519","2022-08-18","1908.000","1913.080","1881.070","1895.500","2316777","4384060205.000","2381122929.90","2381122929.90","-0.011731","-0.011731","14642.236031","10667.322169","0","0.000"
"600519","2022-08-19","1898.000","1908.350","1888.000","1895.010","1354417","2572000762.000","2380507392.98","2380507392.98","-0.000259","-0.000259","14638.450910","10664.564592","0","0.000"
"600519","2022-08-22","1885.010","1907.000","1881.380","1893.980","1542667","2925285473.000","2379213509.24","2379213509.24","-0.000544","-0.000544","14630.494432","10658.768051","0","0.000"
"600519","2022-08-23","1898.600","1898.600","1867.000","1870.010","2375636","4452538978.000","2349102447.98","2349102447.98","-0.012656","-0.012656","14445.332523","10523.871869","0","0.000"
"600519","2022-08-24","1869.990","1875.230","1851.000","1854.200","1872761","3486382969.000","2329241960.76","2329241960.76","-0.008455","-0.008455","14323.204456","10434.897792","0","0.000"
"600519","2022-08-25","1859.000","1888.000","1854.200","1885.000","2192534","4107597895.000","2367932853.00","2367932853.00","0.016611","0.016611","14561.126307","10608.231225","0","0.000"
"600519","2022-08-26","1900.000","1912.000","1886.000","1898.000","2314195","4397161135.000","2384263424.40","2384263424.40","0.006897","0.006897","14661.547867","10681.391440","0","0.000"
"600519","2022-08-29","1883.000","1899.970","1874.000","1878.820","1356962","2555981192.000","2360169550.60","2360169550.60","-0.010105","-0.010105","14513.387441","10573.451984","0","0.000"
"600519","2022-08-30","1882.350","1885.000","1854.200","1870.000","1823539","3400091358.000","2349089886.00","2349089886.00","-0.004694","-0.004694","14445.255274","10523.815591","0","0.000"
"600519","2022-08-31","1860.100","1925.560","1860.010","1924.000","4469151","8518225337.000","2416924567.20","2416924567.20","0.028877","0.028877","14862.390987","10827.711870","0","0.000"
"600519","2022-09-01","1912.150","1916.000","1880.890","1880.890","2684508","5088658955.000","2362769880.04","2362769880.04","-0.022406","-0.022406","14529.377642","10585.101341","0","0.000"
"600519","2022-09-02","1889.940","1892.960","1866.170","1875.000","1939132","3635162804.000","2355370875.00","2355370875.00","-0.003131","-0.003131","14483.878950","10551.954135","0","0.000"
"600519","2022-09-05","1862.640","1869.000","1820.000","1835.000","3682187","6764549173.000","2305122963.00","2305122963.00","-0.021333","-0.021333","14174.889533","10326.845780","0","0.000"
"600519","2022-09-06","1835.360","1848.200","1825.000","1845.000","2083004","3832086313.000","2317684941.00","2317684941.00","0.005450","0.005450","14252.136888","10383.122869","0","0.000"
"600519","2022-09-07","1835.030","1837.660","1811.010","1818.010","2830616","5151537330.000","2283780162.38","2283780162.38","-0.014629","-0.014629","14043.646278","10231.231006","0","0.000"
"600519","2022-09-08","1820.000","1832.000","1815.000","1815.000","1659057","3026766448.000","2279999007.00","2279999007.00","-0.001656","-0.001656","14020.394824","10214.291602","0","0.000"
"600519","2022-09-09","1825.000","1852.000","1816.000","1844.790","2708986","4991679523.000","2317421139.46","2317421139.46","0.016413","0.016413","14250.514692","10381.941049","0","0.000"
"600519","2022-09-13","1880.000","1888.380","1858.230","1879.000","2869309","5387987148.000","2360395666.20","2360395666.20","0.018544","0.018544","14514.777891","10574.464969","0","0.000"
"600519","2022-09-14","1864.010","1880.000","1863.000","1869.000","1604157","3002693247.000","2347833688.20","2347833688.20","-0.005322","-0.005322","14437.530536","10518.187880","0","0.000"
"600519","2022-09-15","1870.000","1893.120","1869.960","1880.000","2081021","3917954256.000","2361651864.00","2361651864.00","0.005886","0.005886","14522.502626","10580.092678","0","0.000"
"600519","2022-09-16","1871.800","1885.600","1855.110","1859.000","2412127","4501527357.000","2335271710.20","2335271710.20","-0.011170","-0.011170","14360.283181","10461.910791","0","0.000"
"600519","2022-09-19","1855.000","1888.590","1852.880","1871.640","1858351","3479680771.000","2351150050.39","2351150050.39","0.006799","0.006799","14457.923837","10533.045031","0","0.000"
"600519","2022-09-20","1869.980","1884.600","1858.550","1878.000","1411630","2645281859.000","2359139468.40","2359139468.40","0.003398","0.003398","14507.053155","10568.837260","0","0.000"
"600519","2022-09-21","1876.670","1883.000","1848.000","1848.000","2099454","3904096421.000","2321453534.40","2321453534.40","-0.015974","-0.015974","14275.311092","10400.005994","0","0.000"
"600519","2022-09-22","1840.000","1841.020","1816.850","1820.810","2270429","4147900996.000","2287297516.22","2287297516.22","-0.014713","-0.014713","14065.275535","10246.988589","0","0.000"
"600519","2022-09-23","1820.810","1855.000","1820.810","1834.430","2828769","5191904760.000","2304406930.25","2304406930.25","0.007480","0.007480","14170.486432","10323.637984","0","0.000"
"600519","2022-09-26","1820.000","1888.000","1819.980","1863.000","3513492","6566771227.000","2340296501.40","2340296501.40","0.015574","0.015574","14391.182124","10484.421627","0","0.000"
"600519","2022-09-27","1868.860","1897.000","1851.110","1888.000","2882019","5422668135.000","2371701446.40","2371701446.40","0.013419","0.013419","14584.300510","10625.114349","0","0.000"
"600519","2022-09-28","1880.500","1899.400","1874.010","1883.000","2144597","4042506330.000","2365420457.40","2365420457.40","-0.002648","-0.002648","14545.676833","10596.975804","0","0.000"
"600519","2022-09-29","1897.980","1902.180","1871.130","1880.350","2158966","4075515187.000","2362091533.23","2362091533.23","-0.001407","-0.001407","14525.206285","10582.062376","0","0.000"
"600519","2022-09-30","1898.620","1901.990","1866.000","1872.500","2128908","4000917951.000","2352230380.50","2352230380.50","-0.004175","-0.004175","14464.567112","10537.884861","0","0.000"
"600519","2022-10-10","1890.000","1891.000","1780.200","1786.000","4858413","8865386496.000","2243569270.80","2243569270.80","-0.046195","-0.046195","13796.377496","10051.088043","0","0.000"
"600519","2022-10-11","1789.000","1806.000","1760.000","1779.990","3204719","5712249507.000","2236019522.02","2236019522.02","-0.003365","-0.003365","13749.951836","10017.265513","0","0.000"
"600519","2022-10-12","1773.660","1779.000","1708.000","1760.000","4819500","8372252823.000","2210908128.00","2210908128.00","-0.011230","-0.011230","13595.534374","9904.767612","0","0.000"
"600519","2022-10-13","1720.460","1735.000","1697.000","1699.990","6396927","10919727537.000","2135523698.02","2135523698.02","-0.034097","-0.034097","13131.973000","9567.048803","0","0.000"
"600519","2022-10-14","1710.000","1755.000","1701.940","1737.610","4651970","8045032623.000","2182781859.26","2182781859.26","0.022130","0.022130","13422.577547","9778.763210","0","0.000"
"600519","2022-10-17","1726.000","1727.990","1697.800","1718.500","3354951","5740146639.000","2158775919.30","2158775919.30","-0.010998","-0.010998","13274.957853","9671.217693","0","0.000"
"600519","2022-10-18","1725.000","1730.000","1701.000","1705.830","2808277","4800689502.000","2142859893.17","2142859893.17","-0.007373","-0.007373","13177.085454","9599.914621","0","0.000"
"600519","2022-10-19","1701.980","1701.980","1648.000","1648.000","6012093","9997656284.000","2070213974.40","2070213974.40","-0.033901","-0.033901","12730.364004","9274.464218","0","0.000"
"600519","2022-10-20","1621.000","1668.430","1611.000","1643.500","4277807","7020555512.000","2064561084.30","2064561084.30","-0.002731","-0.002731","12695.602695","9249.139528","0","0.000"
"600519","2022-10-21","1640.000","1647.800","1610.000","1624.000","3890740","6317945876.000","2040065227.20","2040065227.20","-0.011865","-0.011865","12544.970354","9139.399205","0","0.000"
"600519","2022-10-24","1570.000","1589.000","1488.010","1501.280","13209804","20217576174.000","1885904633.18","1885904633.18","-0.075567","-0.075567","11596.990820","8448.766772","0","0.000"
"600519","2022-10-25","1479.420","1515.000","1472.000","1479.750","8136156","12136909034.000","1858858694.55","1858858694.55","-0.014341","-0.014341","11430.677266","8327.602200","0","0.000"
"600519","2022-10-26","1488.800","1514.990","1460.000","1464.080","8178083","12120993864.000","1839174075.02","1839174075.02","-0.010590","-0.010590","11309.630662","8239.416002","0","0.000"
"600519","2022-10-27","1480.000","1487.980","1383.850","1401.000","10710590","15258551283.000","1759933117.80","1759933117.80","-0.043085","-0.043085","10822.354351","7884.420127","0","0.000"
"600519","2022-10-28","1390.770","1406.000","1358.710","1360.000","9314275","12823821843.000","1708429008.00","1708429008.00","-0.029265","-0.029265","10505.640199","7653.684064","0","0.000"
"600519","2022-10-31","1350.000","1382.010","1333.000","1350.000","7184665","9758303071.000","1695867030.00","1695867030.00","-0.007353","-0.007353","10428.392844","7597.406975","0","0.000"
"600519","2022-11-01","1359.000","1469.400","1359.000","1462.010","11876648","16859775304.000","1836573745.58","1836573745.58","0.082970","0.082970","11293.640461","8227.766646","0","0.000"
"600519","2022-11-02","1460.000","1506.000","1436.000","1471.960","7977715","11717204099.000","1849072913.69","1849072913.69","0.006806","0.006806","11370.501579","8283.762349","0","0.000"
"600519","2022-11-03","1443.570","1462.500","1428.100","1439.500","4515970","6509550787.000","1808296733.10","1808296733.10","-0.022052","-0.022052","11119.756666","8101.086919","0","0.000"
"600519","2022-11-04","1437.960","1527.770","1437.960","1516.570","8000795","11996968945.000","1905111897.55","1905111897.55","0.053539","0.053539","11715.102026","8534.814442","0","0.000"
"600519","2022-11-07","1494.050","1518.480","1486.590","1507.110","4269835","6414049133.000","1893228266.36","1893228266.36","-0.006238","-0.006238","11642.026029","8481.576316","0","0.000"
"600519","2022-11-08","1508.000","1517.990","1468.960","1484.880","3932491","5842320995.000","1865302989.26","1865302989.26","-0.014750","-0.014750","11470.305160","8356.472348","0","0.000"
"600519","2022-11-09","1483.950","1488.880","1450.000","1459.900","3609016","5276777530.000","1833923168.22","1833923168.22","-0.016823","-0.016823","11277.341269","8215.892181","0","0.000"
"600519","2022-11-10","1444.000","1485.000","1435.150","1475.000","3771967","5518325849.000","1852891755.00","1852891755.00","0.010343","0.010343","11393.984774","8300.870585","0","0.000"
"600519","2022-11-11","1528.000","1544.450","1494.980","1528.150","7394715","11252112275.000","1919658668.07","1919658668.07","0.036034","0.036034","11804.554463","8599.983311","0","0.000"
"600519","2022-11-14","1543.500","1563.530","1528.000","1533.000","5737015","8858049581.000","1925751227.40","1925751227.40","0.003174","0.003174","11842.019430","8627.277699","0","0.000"
"600519","2022-11-15","1532.000","1598.970","1521.000","1588.000","5631760","8858377894.000","1994842106.40","1994842106.40","0.035877","0.035877","12266.879879","8936.801687","0","0.000"
"600519","2022-11-16","1581.000","1598.000","1568.000","1585.250","2684776","4250886805.000","1991387562.45","1991387562.45","-0.001732","-0.001732","12245.636857","8921.325488","0","0.000"
"600519","2022-11-17","1590.500","1596.300","1552.880","1567.000","3057988","4793001162.000","1968461952.60","1968461952.60","-0.011512","-0.011512","12104.660435","8818.619801","0","0.000"
"600519","2022-11-18","1576.000","1584.000","1556.000","1567.130","2360871","3703793426.000","1968625258.31","1968625258.31","0.000083","0.000083","12105.664651","8819.351403","0","0.000"
"600519","2022-11-21","1541.350","1541.350","1498.530","1519.980","3909600","5917086070.000","1909395532.04","1909395532.04","-0.030087","-0.030087","11741.443374","8554.004929","0","0.000"
"600519","2022-11-22","1517.440","1559.740","1516.110","1539.950","2990062","4582790131.000","1934481802.11","1934481802.11","0.013138","0.013138","11895.706341","8666.390275","0","0.000"
"600519","2022-11-23","1528.000","1557.000","1521.040","1549.000","2217746","3428793052.000","1945850392.20","1945850392.20","0.005877","0.005877","11965.615197","8717.321040","0","0.000"
"600519","2022-11-24","1559.000","1568.880","1513.980","1519.990","2768738","4241974248.000","1909408094.02","1909408094.02","-0.018728","-0.018728","11741.520622","8554.061206","0","0.000"
"600519","2022-11-25","1520.510","1532.000","1510.000","1522.010","1862104","2833988373.000","1911945613.58","1911945613.58","0.001329","0.001329","11757.124587","8565.429178","0","0.000"
"600519","2022-11-28","1484.780","1515.000","1451.000","1509.880","4772321","7040991068.000","1896707934.26","1896707934.26","-0.007970","-0.007970","11663.423547","8497.165070","0","0.000"
"600519","2022-11-29","1569.560","1600.000","1551.000","1599.000","7342013","11587859176.000","2008660282.20","2008660282.20","0.059025","0.059025","12351.851969","8998.706484","0","0.000"
"600519","2022-11-30","1587.120","1604.000","1585.000","1599.000","3149730","5019450678.000","2008660282.20","2008660282.20","0.000000","0.000000","12351.851969","8998.706484","0","0.000"
"600519","2022-12-01","1660.000","1680.000","1630.790","1630.800","5135768","8480772923.000","2048607372.24","2048607372.24","0.019887","0.019887","12597.498555","9177.667626","0","0.000"
"600519","2022-12-02","1635.000","1652.990","1621.200","1633.880","2388390","3910860618.000","2052476461.46","2052476461.46","0.001889","0.001889","12621.290740","9195.000969","0","0.000"
"600519","2022-12-05","1668.000","1679.000","1649.000","1664.900","3612746","6018521304.000","2091443717.22","2091443717.22","0.018985","0.018985","12860.912033","9369.572498","0","0.000"
"600519","2022-12-06","1655.000","1726.900","1652.000","1688.000","4414748","7477917194.000","2120461886.40","2120461886.40","0.013875","0.013875","13039.353422","9499.572573","0","0.000"
"600519","2022-12-07","1677.810","1720.000","1670.030","1684.000","3552626","6012253045.000","2115437095.20","2115437095.20","-0.002370","-0.002370","13008.454481","9477.061738","0","0.000"
"600519","2022-12-08","1682.000","1695.000","1665.000","1687.020","1972956","3323420877.000","2119230812.56","2119230812.56","0.001793","0.001793","13031.783182","9494.057419","0","0.000"
"600519","2022-12-09","1692.000","1730.000","1682.000","1730.000","3921526","6716944493.000","2173222194.00","2173222194.00","0.025477","0.025477","13363.792311","9735.936346","0","0.000"
"600519","2022-12-12","1715.860","1766.000","1715.000","1739.020","3475517","6063957619.000","2184553098.16","2184553098.16","0.005214","0.005214","13433.469424","9786.698280","0","0.000"
"600519","2022-12-13","1737.000","1760.690","1730.000","1750.000","2138546","3735089152.000","2198346150.00","2198346150.00","0.006314","0.006314","13518.287019","9848.490523","0","0.000"
"600519","2022-12-14","1743.000","1780.800","1743.000","1770.870","2909840","5141262368.000","2224562998.09","2224562998.09","0.011926","0.011926","13679.502248","9965.940807","0","0.000"
"600519","2022-12-15","1805.000","1816.000","1780.000","1786.990","3063444","5497063390.000","2244812906.62","2244812906.62","0.009103","0.009103","13804.024983","10056.659474","0","0.000"
"600519","2022-12-16","1773.250","1791.000","1743.000","1786.870","3330266","5901587128.000","2244662162.89","2244662162.89","-0.000067","-0.000067","13803.098015","10055.984149","0","0.000"
"600519","2022-12-19","1798.800","1798.800","1760.170","1773.000","2498710","4447236356.000","2227238699.40","2227238699.40","-0.007762","-0.007762","13695.955935","9977.927827","0","0.000"
"600519","2022-12-20","1765.330","1765.330","1682.450","1715.000","4619840","7944120661.000","2154379227.00","2154379227.00","-0.032713","-0.032713","13247.921279","9651.520712","0","0.000"
"600519","2022-12-21","1724.000","1739.000","1717.650","1739.000","2281614","3948926227.000","2184527974.20","2184527974.20","0.013994","0.013994","13433.314930","9786.585725","0","0.000"
"600519","2022-12-22","1756.700","1783.000","1745.000","1768.000","2317534","4093861570.000","2220957710.40","2220957710.40","0.016676","0.016676","13657.332258","9949.789282","0","0.000"
"600519","2022-12-23","1752.400","1782.000","1745.000","1771.000","1731921","3063608409.000","2224726303.80","2224726303.80","0.001697","0.001697","13680.506465","9966.672409","0","0.000"
"600519","2022-12-26","1771.000","1771.000","1735.020","1742.060","2138380","3749121030.000","2188371939.47","2188371939.47","-0.016341","-0.016341","13456.952621","9803.806514","0","0.000"
"600519","2022-12-27","1738.000","1747.150","1725.500","1733.000","1790505","3109270166.000","2176990787.40","2176990787.40","0.007376","-0.005201","13556.211104","9752.816916","0","0.000"
"600519","2022-12-28","1745.880","1747.000","1708.010","1733.000","2143790","3699948995.000","2176990787.40","2176990787.40","0.000000","0.000000","13556.211104","9752.816916","0","0.000"
"600519","2022-12-29","1717.000","1726.990","1701.050","1719.000","2241780","3844499655.000","2159404018.20","2159404018.20","-0.008078","-0.008078","13446.697570","9674.029013","0","0.000"
"600519","2022-12-30","1736.000","1752.990","1727.000","1727.000","2533312","4409544297.000","2169453600.60","2169453600.60","0.004654","0.004654","13509.276732","9719.050672","0","0.000"
"600519","2023-01-03","1731.200","1738.430","1706.010","1730.010","2603380","4487760231.000","2173234755.98","2173234755.98","0.001743","0.001743","13532.822142","9735.990072","0","0.000"
"600519","2023-01-04","1730.000","1738.700","1716.000","1725.010","2041575","3523582306.000","2166953766.98","2166953766.98","-0.002890","-0.002890","13493.710165","9707.851535","0","0.000"
"600519","2023-01-05","1737.000","1801.000","1733.000","1801.000","4794285","8541587089.000","2262412237.80","2262412237.80","0.044052","0.044052","14088.133985","10135.501020","0","0.000"
"600519","2023-01-06","1806.120","1811.900","1787.000","1803.770","2490375","4480838898.000","2265891905.71","2265891905.71","0.001538","0.001538","14109.802020","10151.089769","0","0.000"
"600519","2023-01-09","1835.000","1849.980","1807.820","1841.200","3097723","5684181147.000","2312911389.36","2312911389.36","0.020751","0.020751","14402.594278","10361.734857","0","0.000"
"600519","2023-01-10","1839.060","1864.500","1830.500","1854.450","2273173","4204783734.000","2329556010.21","2329556010.21","0.007196","0.007196","14506.241017","10436.301980","0","0.000"
"600519","2023-01-11","1856.000","1860.000","1836.840","1844.950","2272031","4201487773.000","2317622131.11","2317622131.11","-0.005123","-0.005123","14431.928261","10382.838760","0","0.000"
"600519","2023-01-12","1848.000","1856.000","1833.000","1834.000","1719317","3162637136.000","2303866765.20","2303866765.20","-0.005935","-0.005935","14346.273032","10321.215364","0","0.000"
"600519","2023-01-13","1844.180","1888.000","1840.000","1887.000","3193965","5969876222.000","2370445248.60","2370445248.60","0.028899","0.028899","14760.859984","10619.483856","0","0.000"
"600519","2023-01-16","1886.000","1935.000","1881.000","1912.900","3684826","7059982640.000","2402980771.62","2402980771.62","0.013725","0.013725","14963.460023","10765.241478","0","0.000"
"600519","2023-01-17","1913.160","1923.000","1895.000","1908.000","2129923","4068321409.000","2396825402.40","2396825402.40","-0.002562","-0.002562","14925.130285","10737.665711","0","0.000"
"600519","2023-01-18","1914.000","1925.300","1890.000","1893.000","2106293","4008665438.000","2377982435.40","2377982435.40","-0.007862","-0.007862","14807.794355","10653.250100","0","0.000"
"600519","2023-01-19","1892.500","1892.520","1866.000","1880.210","2343889","4401994437.000","2361915665.54","2361915665.54","-0.006756","-0.006756","14707.745919","10581.271723","0","0.000"
"600519","2023-01-20","1889.190","1898.250","1858.000","1860.010","2560875","4807356071.000","2336540469.98","2336540469.98","-0.010743","-0.010743","14549.733533","10467.592033","0","0.000"
"600519","2023-01-30","1909.000","1909.000","1880.000","1888.000","3592255","6799756571.000","2371701446.40","2371701446.40","0.015048","0.015048","14768.682378","10625.111563","0","0.000"
"600519","2023-01-31","1896.500","1899.950","1833.070","1845.760","3299068","6128311548.000","2318639651.33","2318639651.33","-0.022373","-0.022373","14438.264399","10387.397202","0","0.000"
"600519","2023-02-01","1854.980","1859.000","1811.400","1844.970","3397389","6244678925.000","2317647255.07","2317647255.07","-0.000428","-0.000428","14432.084706","10382.951313","0","0.000"
"600519","2023-02-02","1848.380","1859.000","1826.000","1836.110","2975886","5465509510.000","2306517342.56","2306517342.56","-0.004802","-0.004802","14362.778284","10333.089826","0","0.000"
"600519","2023-02-03","1820.000","1826.000","1795.680","1818.000","3494490","6324635031.000","2283767600.40","2283767600.40","-0.009863","-0.009863","14221.114704","10231.172045","0","0.000"
"600519","2023-02-06","1780.000","1795.000","1760.000","1795.000","4266095","7595739044.000","2254875051.00","2254875051.00","-0.012651","-0.012651","14041.199612","10101.734775","0","0.000"
"600519","2023-02-07","1808.080","1808.800","1787.730","1797.000","2432171","4373671735.000","2257387446.60","2257387446.60","0.001114","0.001114","14056.844402","10112.990190","0","0.000"
"600519","2023-02-08","1800.010","1805.970","1775.000","1784.000","1667577","2980574806.000","2241056875.20","2241056875.20","-0.007234","-0.007234","13955.153262","10039.829993","0","0.000"
"600519","2023-02-09","1778.000","1829.750","1775.010","1818.000","2975366","5401399088.000","2283767600.40","2283767600.40","0.019058","0.019058","14221.114704","10231.172045","0","0.000"
"600519","2023-02-10","1810.100","1818.490","1801.050","1810.000","1798451","3253859317.000","2273718018.00","2273718018.00","-0.004400","-0.004400","14158.535542","10186.150386","0","0.000"
"600519","2023-02-13","1810.000","1874.500","1810.000","1856.350","3814670","7058382498.000","2331942786.03","2331942786.03","0.025608","0.025608","14521.103565","10446.994624","0","0.000"
"600519","2023-02-14","1856.460","1857.400","1835.000","1843.790","1956576","3601769574.000","2316164941.66","2316164941.66","-0.006766","-0.006766","14422.854279","10376.310619","0","0.000"
"600519","2023-02-15","1843.780","1855.300","1835.810","1841.000","1817691","3351422211.000","2312660149.80","2312660149.80","-0.001513","-0.001513","14401.029796","10360.609315","0","0.000"
"600519","2023-02-16","1841.340","1887.000","1828.000","1861.820","3324595","6196915130.000","2338814188.00","2338814188.00","0.011309","0.011309","14563.892067","10477.778183","0","0.000"
"600519","2023-02-17","1850.160","1873.000","1820.050","1820.780","2644283","4880328952.000","2287259830.28","2287259830.28","-0.022043","-0.022043","14242.860963","10246.817072","0","0.000"
"600519","2023-02-20","1821.000","1878.800","1817.200","1875.000","2966869","5488800056.000","2355370875.00","2355370875.00","0.029778","0.029778","14666.991238","10551.951367","0","0.000"
"600519","2023-02-21","1874.000","1874.000","1851.000","1867.000","1875052","3491633510.000","2345321292.60","2345321292.60","-0.004267","-0.004267","14604.412075","10506.929707","0","0.000"
"600519","2023-02-22","1855.010","1863.900","1831.800","1836.000","2186916","4031016045.000","2306379160.80","2306379160.80","-0.016604","-0.016604","14361.917820","10332.470778","0","0.000"
"600519","2023-02-23","1840.000","1848.800","1805.250","1818.000","2188097","3983991208.000","2283767600.40","2283767600.40","-0.009804","-0.009804","14221.114704","10231.172045","0","0.000"
"600519","2023-02-24","1810.110","1810.190","1782.180","1788.000","2463461","4415621498.000","2246081666.40","2246081666.40","-0.016502","-0.016502","13986.442844","10062.340823","0","0.000"
"600519","2023-02-27","1778.500","1815.000","1775.020","1810.410","2206489","3978128676.000","2274233059.10","2274233059.10","0.012534","0.012534","14161.742723","10188.457745","0","0.000"
"600519","2023-02-28","1819.000","1822.010","1783.300","1813.740","2395181","4314877096.000","2278416197.77","2278416197.77","0.001839","0.001839","14187.791300","10207.198011","0","0.000"
"600519","2023-03-01","1813.000","1848.000","1803.230","1838.530","2445810","4475592195.000","2309557341.23","2309557341.23","0.013668","0.013668","14381.708481","10346.708878","0","0.000"
"600519","2023-03-02","1829.000","1838.990","1821.100","1828.000","1314419","2405292304.000","2296329578.40","2296329578.40","-0.005727","-0.005727","14299.338658","10287.449119","0","0.000"
"600519","2023-03-03","1839.770","1841.610","1802.480","1818.040","1619806","2946842659.000","2283817848.31","2283817848.31","-0.005449","-0.005449","14221.427600","10231.397153","0","0.000"
"600519","2023-03-06","1818.180","1818.500","1796.770","1807.140","2064586","3730079522.000","2270125292.29","2270125292.29","-0.005995","-0.005995","14136.163492","10170.055143","0","0.000"
"600519","2023-03-07","1805.980","1816.600","1788.000","1788.300","2278539","4101302456.000","2246458525.74","2246458525.74","-0.010425","-0.010425","13988.789564","10064.029136","0","0.000"
"600519","2023-03-08","1780.020","1785.940","1761.120","1770.420","2276370","4035787172.000","2223997709.08","2223997709.08","-0.009998","-0.009998","13848.925136","9963.405728","0","0.000"
"600519","2023-03-09","1768.000","1785.000","1740.000","1770.020","2761150","4881442710.000","2223495229.96","2223495229.96","-0.000226","-0.000226","13845.796178","9961.154645","0","0.000"
"600519","2023-03-10","1751.570","1781.000","1750.000","1750.000","2116082","3725139075.000","2198346150.00","2198346150.00","-0.011311","-0.011311","13689.191823","9848.487943","0","0.000"
"600519","2023-03-13","1751.000","1775.000","1749.000","1762.000","2056043","3626476291.000","2213420523.60","2213420523.60","0.006857","0.006857","13783.060568","9916.020432","0","0.000"
"600519","2023-03-14","1763.780","1779.880","1738.500","1766.000","2370492","4177289027.000","2218445314.80","2218445314.80","0.002270","0.002270","13814.350150","9938.531262","0","0.000"
